Protein.ID;Average,,pmol,mg,;std
O95202;15,647487;1.2237837
O95208;0,370835;0.00224522
O95210;0,2722801;0.04108785
O95218;0,3261246;0.008798634
O95219;0,1174014;0.04503873
O95232;3,91081;0.15678638
O95235;0,08532309;0.009776431
O95236;0;0
O95239;0,5956378;0.19124614
O95243;0;0
O95248;0,06647018;0.010981018
O95249;1,298025;0.3602415
O95251;2,114739;0.09754405
O95255;0,04029657;0.006069703
O95260;0,4490329;0.1171742
O95267;0;0
O95273;0,04577517;0.0396735
O95278;0;0
O95292;28,38722;5.173078
O95295;0,5976932;0.08929529
O95297;7,5242;2.185007
O95298;9,311479;1.170666
O95299;2,96018;0.1405191
O95302;1,650306;0.3361444
O95336;3,948007;0.4554271
O95340;0;0
O95342;0,01392963;0.006060695
O95347;1,8140476;0.1061304
O95352;0,3541098;0.07562634
O95359;0,011299206;0.015313344
O95363;0,1695812;0.07833742
O95365;0,07584196;0.04136014
O95372;1,604962;0.1817859
O95373;0,6068574;0.04398377
O95376;0;0
O95379;0;0
O95391;0,2076885;0.0528017
O95393;0,01775417;0.005721334
O95394;2,508892;0.4584558
O95396;0,1684627;0.01167826
O95399;130,2646;4.72198
O95400;1,554176;0.1275348
O95405;0;0
O95425;0,02255675;0.003284018
O95427;0,01682635;0.008857106
O95429;0,267933;0.0985069
O95433;2,751668;0.3479539
O95445;0,12877756;0.11152596
O95453;3,296442;0.3763065
O95456;1,404171;0.14573626
O95461;0;0
O95466;0;0
O95470;1,69637;0.3323147
O95476;0,02219008;0.03843434
O95477;0,02473838;0.0008742516
O95478;2,195109;0.2614553
O95479;0,3244286;0.04262981
O95484;0,5260809;0.006503894
O95486;1,7611362;0.07097696
O95487;0,4065674;0.06751438
O95490;0,048628538;0.044589797
O95497;0,001407898;0.002438552
O95498;0;0
O95500;0;0
O95528;0;0
O95544;0,0480073;0.01034115
O95551;0,3759351;0.10360716
O95562;0,1684379;0.02920827
O95563;6,393426;0.8580026
O95571;2,880236;0.2826246
O95573;7,218625;0.7420506
O95602;0,1971004;0.02168865
O95613;0,004738976;0.004112005
O95619;0,2166744;0.05591291
O95625;0,009720183;0.001802484
O95626;16,58618;0.9895292
O95628;0;0
O95630;0,1116047;0.007139977
O95639;3,929295;0.4429725
O95670;7,168084;0.5735806
O95671;0,0415772;0.02406726
O95674;1,703285;0.05646629
O95678;0,008350362;0.01446325
O95684;0,8649951;0.03438153
O95685;0,023555;0.009793601
O95696;0,06586258;0.017613904
O95707;0,06335716;0.004980869
O95714;0,001419281;0.002458266
O95716;0,06401785;0.009059917
O95718;0;0
O95721;0,1702576;0.02153353
O95741;0;0
O95747;0,9484766;0.1212134
O95749;0,3019097;0.02444383
O95757;0,3851344;0.04961161
O95758;2,9278522;0.51017421
O95759;0;0
O95777;5,889855;0.1195152
O95782;5,303946;0.4642726
O95786;0,002784988;0.00482374
O95793;6,973616;0.14543502
O95801;0,02207632;0.004082324
O95807;0,02961147;0.02587109
O95810;0,07295871;0.01134771
O95816;5,502636;0.4665156
O95817;0,10167;0.006369142
O95819;1,8176415;0.28607105
O95822;0,5556557;0.02029821
O95825;0;0
O95831;72,0616;3.561777
O95832;0,7207575;0.3716591
O95834;0,009507844;0.01646807
O95837;2,415665;0.1074828
O95848;0;0
O95857;0,1449721;0.10641
O95861;3,715756;0.5329352
O95864;1,8738756;0.12770772
O95865;0,8570814;0.3112787
O95870;0,19493414;0.04985504
O95873;0,1729931;0.0314845
O95881;17,72881;0.5686806
O95900;0,7686301;0.1062004
O95926;0,4063932;0.1194673
O95931;0;0
O95954;11,361968;0.8024648
O95968;0;0
O95983;3,607802;0.04199502
O95985;0,01198713;0.020762319
O95989;0,2024287;0.03272548
O95994;0,2296172;0.04567646
O95999;0,1227522;0.0338929
O96000;8,648178;1.386679
O96005;1,96845;0.190306
O96006;0,03805961;0.002577406
O96007;0,1578946;0.03030216
O96008;11,499474;0.13662
O96011;3,618738;0.215463
O96013;1,3745564;0.1840816
O96017;1,2060576;0.28978992
O96018;0;0
O96019;2,603562;0.1061714
O96028;0,48842166;0.046132386
O96033;0;0
P00156;0,1997176;0.0174572
P00167;63,47916;5.809416
P00325;0,1342769;0.1023688
P00326;0,02698668;0.006010634
P00338;395,39525;3.599656
P00352;55,49049;1.828154
P00367;73,82889;1.244164
P00374;0,7008559;0.06939136
P00387;79,52883;4.061988
P00390;50,1465;1.28881
P00395;0;0
P00403;28,74842;1.699179
P00414;1,060107;0.1868032
P00439;4,242222;0.1880699
P00441;28,92822;3.083835
P00450;0,05961755;0.01311334
P00480;0,08772774;0.01947785
P00488;0;0
P00491;4,319463;0.1398733
P00492;1,396192;0.08981162
P00505;25,82084;0.8887141
P00519;0,003900722;0.006756248
P00533;1,0594304;0.12208984
P00558;33,72502;1.091027
P00568;3,008541;0.3560644
P00734;0,8994332;0.01546567
P00736;0;0
P00738;0,2338149;0.001430161
P00739;0;0
P00740;0;0
P00742;0,4507807;0.03668482
P00747;0;0
P00748;0;0
P00813;0,003889428;0.003368856
P00846;0,9021545;0.1351774
P00915;0;0
P00918;0;0
P00966;1,321306;0.1703913
P00973;0;0
P01008;0,8507893;0.07604562
P01009;47,19375;3.60957
P01011;6,925976;0.4587616
P01019;2,769673;0.1169443
P01023;8,926451;0.3604704
P01024;5,354433;0.2299114
P01031;0,01353648;0.003432485
P01033;0;0
P01034;2,320342;0.1209299
P01036;0;0
P01037;0;0
P01040;0,474076;0.04694897
P01042;0;0
P01100;0;0
P01106;0;0
P01111;1,121157;0.04273987
P01112;0,2906324;0.12250712
P01116;3,222469;0.4314449
P01130;0,889877;0.2390139
P01137;0;0
P01344;0,220884;0.05571896
P01591;0;0
P01593;0;0
P01594;0;0
P01599;0;0
P01602;0;0
P01614;0;0
P01717;0;0
P01730;0;0
P01743;0;0
P01763;0,06625413;0.1147555
P01764;0;0
P01766;0,06625413;0.1147555
P01767;0,06625413;0.1147555
P01782;0;0
P01833;0;0
P01834;0;0
P01857;0;0
P01859;0;0
P01860;0;0
P01861;0;0
P01871;0;0
P01876;0;0
P01877;0;0
P01880;0;0
P01889;0;0
P01891;0;0
P01892;6,547544;0.1195981
P01903;0;0
P01906;0;0
P01911;0;0
P01912;0;0
P02042;0;0
P02452;0;0
P02461;0;0
P02462;0;0
P02533;47,07788;0.8135651
P02538;5,976805;0.3765885
P02545;122,1438;3.733677
P02549;0;0
P02585;0;0
P02647;26,60853;6.076464
P02649;20,64631;2.113025
P02652;9,272099;3.167785
P02654;0,6853545;0.06480886
P02655;1,391153;0.1788363
P02656;4,377504;0.2945181
P02671;4,266328;0.4769097
P02675;0,6378117;0.0825788
P02679;11,484486;0.13247676
P02686;0;0
P02689;0;0
P02730;0;0
P02741;0;0
P02743;0;0
P02745;0;0
P02746;0;0
P02747;0;0
P02748;0;0
P02749;2,692921;0.3807094
P02750;0;0
P02751;39,23139;2.1298545
P02753;0,2536258;0.09899037
P02760;3,958567;0.3741848
P02763;0,8346507;0.02432982
P02765;2,293763;0.1181614
P02766;1,186955;0.1202008
P02768;78,48016;3.677372
P02771;16,07732;0.6709235
P02774;0;0
P02786;6,125863;0.4205901
P02787;20,29574;2.508891
P02788;0;0
P02790;0;0
P02792;6,062837;0.5261894
P02794;6,717474;0.2155901
P02795;0;0
P02810;0;0
P02812;0;0
P02814;0;0
P03886;2,610123;0.1795498
P03891;0,5194005;0.08969737
P03897;0;0
P03905;0,4708944;0.07362609
P03915;1,330857;0.104927
P03923;0,06607824;0.01187453
P03928;0;0
P03950;0;0
P03951;0,07182154;0.03779604
P03952;0;0
P04003;0,07717849;0.0179207
P04004;0,1224167;0.02787129
P04035;1,1601147;0.10089918
P04040;16,77231;0.2613954
P04049;0;0
P04062;1,089618;0.6567264
P04066;0,9624008;0.104164
P04070;0,04603026;0.02429997
P04075;59,67654;0.8223329
P04080;14,81984;2.737709
P04083;0,1274385;0.03349804
P04114;5,215152;0.1472359
P04150;0,10080585;0.084459627
P04156;0,4954342;0.11225714
P04179;75,55798;1.850746
P04180;0;0
P04181;8,77243;0.9231526
P04183;0;0
P04196;0;0
P04217;0;0
P04222;0;0
P04229;0;0
P04233;1,580014;0.1464508
P04259;0,3610144;0.07297927
P04264;7,929975;0.1772172
P04271;0;0
P04275;0;0
P04279;0;0
P04280;0;0
P04350;0;0
P04406;101,7814;7.002973
P04424;1,106032;0.162561
P04433;0;0
P04439;0;0
P04440;0;0
P04626;1,4652972;0.9223384
P04632;2,042477;0.1396348
P04731;0;0
P04732;0;0
P04733;0;0
P04745;0;0
P04746;0;0
P04792;1,983919;0.1324703
P04798;0,01509759;0.009125377
P04818;0,3213683;0.05833469
P04839;0;0
P04843;38,01192;0.8474615
P04844;32,2553;1.845006
P04899;21,194428;1.0484848
P04908;0;0
P04920;0,20113626;0.03548271
P04921;0;0
P05023;53,63654;2.57139
P05026;27,15202;2.133934
P05062;4,400013;0.8309354
P05067;1,03960505;0.17008365
P05089;0,4285524;0.11353623
P05090;0;0
P05091;34,22753;0.1563979
P05106;0;0
P05107;0,2174268;0.05681168
P05109;2,11875;0.2309357
P05114;3,919753;0.09509844
P05120;0;0
P05121;0,4742994;0.0259612
P05141;57,79671;3.030111
P05154;0,8235492;0.1249472
P05155;0;0
P05156;0,2150488;0.06077709
P05161;4,225891;0.2874205
P05162;0,9365999;0.8564941
P05164;0;0
P05165;4,370271;0.03465648
P05166;4,371548;0.1805269
P05177;0;0
P05181;0;0
P05186;0;0
P05198;8,218313;0.9532579
P05204;4,034299;0.6801553
P05362;7,425064;0.6777362
P05386;39,53755;2.480108
P05387;78,49825;2.112732
P05388;50,26844;2.91547
P05412;0;0
P05413;0;0
P05423;0,0603673;0.06841545
P05452;0;0
P05455;13,73785;0.926423
P05534;1,529772;0.08668627
P05543;0,4350098;0.02073695
P05546;0,6421851;0.02824103
P05556;26,317855;1.055203
P05771;0;0
P05783;101,9543;2.870961
P05787;311,1728;1.0343286
P05976;0;0
P05981;0;0
P06132;0,3395591;0.0494579
P06133;0,2352394;0.05410589
P06213;0,24234;0.07559568
P06239;5,813636;0.429606
P06241;8,720454;0.644409
P06276;0;0
P06280;0,07288656;0.0116514
P06310;0;0
P06396;3,100437;0.09734817
P06400;0,1778465;0.02705629
P06454;46,57308;3.943674
P06493;8,175632;0.827349
P06576;99,72016;2.613845
P06681;0,23120655;0.09610074
P06702;7,277964;1.065958
P06703;0,4937276;0.08125178
P06727;0;0
P06730;8,049186;1.4605317
P06732;0;0
P06733;81,46835;0.6210419
P06737;6,801364;0.3646122
P06744;33,68;1.2758428
P06746;1,065387;0.2556349
P06748;455,6607;16.561689
P06753;22,22306;1.179764
P06756;1,6544526;0.09568419
P06865;1,154306;0.1076231
P07093;0;0
P07099;27,67081;0.209184
P07108;431,11224;19.170108
P07148;203,9791;22.59501
P07195;0;0
P07197;0;0
P07199;0,1514387;0.0355428
P07203;0,1105164;0.03375748
P07205;0,1386908;0.01313759
P07225;0,3153839;0.1469122
P07237;196,7007;10.40247
P07305;101,53192;5.270134
P07306;25,36518;0.5336236
P07307;1,996445;0.2958589
P07311;0,3755525;0.1270125
P07327;0;0
P07332;0,25108212;0.038906192
P07339;36,39484;1.331336
P07355;2,088398;0.2038026
P07357;0,02442627;0.02286797
P07358;0;0
P07360;0;0
P07384;0,934677;0.09197218
P07437;14,93465;0.6386994
P07438;0;0
P07451;0;0
P07476;0,06192722;0.01069537
P07477;0;0
P07478;0;0
P07585;0;0
P07602;13,734669;1.472712
P07686;2,854901;0.349779
P07711;0,4292298;0.04225567
P07737;109,829;2.661996
P07738;0;0
P07741;25,70032;3.41409
P07814;6,756281;0.4884338
P07858;12,18059;2.55774
P07864;3,070668;0.09608721
P07900;106,80974;3.15149
P07902;0,576284;0.07321924
P07910;249,65408;14.385648
P07919;0;0
P07942;1,493867;0.2478737
P07947;2,906818;0.214803
P07948;0,1311844;0.05382435
P07951;0;0
P07954;31,14108;0.3790714
P07992;0,12994791;0.006175758
P07996;0,01647417;0.00567947
P08034;0,26161;0.04698663
P08047;0,09543667;0.006741367
P08069;0,008765572;0.005470574
P08123;0;0
P08133;0,4925604;0.02505432
P08134;0,4225459;0.2283057
P08183;0,6625652;0.05837386
P08185;0,2664587;0.1003871
P08195;29,3527171;2.03170065
P08235;0;0
P08236;0,0476118;0.03366334
P08237;0;0
P08238;36,94981;1.13796
P08240;6,405508;0.5823596
P08243;3,408009;0.13848483
P08246;0;0
P08263;24,43238;2.276868
P08311;0;0
P08319;1,648158;0.05264712
P08397;0,917127;0.02263524
P08473;0;0
P08514;0;0
P08519;0;0
P08559;33,432888;3.8892532
P08567;0;0
P08571;0,03992742;0.06915632
P08572;0,009772295;0.01692611
P08574;2,020849;0.07966199
P08575;0,04696492;0.00884248
P08579;4,818679;0.652194
P08581;0,20500557;0.010171179
P08590;0;0
P08603;0;0
P08621;26,32768;5.334448
P08637;0;0
P08648;0;0
P08651;0;0
P08670;0,2561728;0.03071815
P08684;0,127874;0.05698348
P08686;0;0
P08697;1,0994028;0.14208526
P08708;31,5013;0.7954749
P08709;0,02676288;0.02990782
P08727;12,11455;0.5749186
P08729;0;0
P08754;2,883694;0.3463443
P08758;28,32274;3.266822
P08779;21,48742;0.2060917
P08833;0,6382721;0.04589723
P08842;0;0
P08865;22,30086;1.591796
P08908;0,09360389;0.02943861
P08910;0;0
P08962;1,7235516;0.17978622
P09001;1,997396;0.4974824
P09012;6,554492;0.1333025
P09104;0,6202174;0.1366408
P09110;7,844456;0.5035516
P09132;4,222884;0.8339578
P09210;0;0
P09211;0,03717668;0.01130258
P09228;0;0
P09234;3,091709;0.4546729
P09327;13,31178;0.5467248
P09382;2,344105;0.0705278
P09417;5,577532;0.2361549
P09429;15,02469;0.869455
P09455;0,03661866;0.0634254
P09467;0,1195007;0.02038998
P09471;0;0
P09488;0,6720096;0.16471836
P09493;1,75683774;0.16528574
P09496;22,750176;2.5113396
P09497;2,966892;0.4431924
P09525;35,80872;0.6386249
P09543;51,67134;3.314434
P09564;0,8916999;0.03850039
P09601;1,220505;0.1605944
P09622;9,162599;0.1320079
P09651;246,74607;9.366546
P09661;8,251411;0.9899254
P09668;1,888055;0.106715
P09669;50,34435;3.827082
P09758;0;0
P09769;0;0
P09848;0;0
P09871;0;0
P09874;7,49559;0.07425693
P09884;0,3023417;0.01624679
P09912;0;0
P09913;0;0
P09914;0,000615596;0.001066244
P09917;0;0
P09958;0;0
P09960;11,77162;0.2619126
P09972;10,77055;0.6793528
P0C024;0,02234934;0.03871019
P0C0L4;0,0803673;0.005296706
P0C0L5;2,14195;0.1570729
P0C0S5;44,07662;1.650492
P0C0S8;499,5168;9.595092
P0C1Z6;0,02108596;0.03652195
P0C2W1;0;0
P0C628;0,04486119;0.0133256
P0C7M7;0,02063009;0.006188877
P0C7P0;0,4852649;0.06778236
P0C7P4;0;0
P0C7U0;0;0
P0C7U1;0,03606877;0.007715517
P0C7V7;2,600677;0.7387904
P0C7V9;0,3003342;0.03488226
P0C7X2;0;0
P0C866;0,02752279;0.007903169
P0C869;0;0
P0C870;0;0
P0CAP1;0;0
P0CB33;2,954631;0.51292
P0CB38;2,975171;0.2534939
P0CF74;0;0
P0CG04;0;0
P0CG08;0,09151927;0.01441377
P0CG12;0;0
P0CG22;0,8955394;0.2234062
P0CG29;0;0
P0CG30;0;0
P0CG39;0;0
P0CG47;102,51;6.896633
P0CG48;102,51;6.896633
P0CJ78;0;0
P0CJ79;2,954631;0.51292
P0DI81;0;0
P0DI82;0;0
P0DJ07;2,051044;0.0816311
P0DJ93;0;0
P0DJD0;0,004326672;0.000836247
P0DJD1;0,004326672;0.000836247
P0DJI8;0;0
P0DJI9;0;0
P0DM35;0;0
P10073;0;0
P10074;0;0
P10109;1,090029;0.1411149
P10114;0,1465212;0.01975005
P10124;0;0
P10153;0;0
P10155;3,2317176;0.5533756
P10176;3,963342;1.010892
P10253;1,416664;0.1946889
P10275;0,010765072;0.009680404
P10301;0,06266988;0.01578999
P10316;0;0
P10321;0;0
P10398;0,295372;0.12014528
P10412;212,5039;6.333878
P10515;11,50495;0.8249821
P10586;0,2551034;0.00697061
P10588;0,333813;0.02323627
P10599;105,37442;4.389298
P10606;34,59713;1.55569
P10619;5,882997;0.04537165
P10620;7,215086;0.4933354
P10632;0,003310206;0.005733446
P10635;0;0
P10643;0;0
P10644;4,5757;0.6289952
P10746;0;0
P10768;2,758103;0.3028467
P10809;263,6492;3.444098
P10828;0;0
P10909;10,019155;1.2156815
P10912;0;0
P11021;130,2646;4.72198
P11047;3,015607;0.3118551
P11055;0;0
P11117;0,2882098;0.08578128
P11142;109,0101;2.149268
P11150;0;0
P11166;15,51717;1.888686
P11168;0,1071366;0.0309784
P11169;2,464913;0.09212442
P11171;5,7554112;0.7401471
P11172;8,807502;0.2830444
P11177;33,52236;0.5031159
P11182;1,208964;0.2590032
P11215;0;0
P11216;2,57442;0.03443044
P11217;0;0
P11226;0;0
P11233;1,346567;0.1333201
P11234;7,223218;0.649771
P11245;0,2492691;0.4317468
P11274;0,05787574;0.011568804
P11277;0;0
P11279;5,248446;0.1871348
P11310;15,942162;0.388238
P11387;12,91189;1.916634
P11388;8,5207;0.4197808
P11413;18,371976;2.797392
P11441;4,867628;3.793829
P11474;0,03714116;0.06433038
P11488;0;0
P11498;6,394836;0.3557138
P11509;0;0
P11511;0,09057176;0.007560646
P11532;0,4935404;0.023938692
P11586;9,88763;0.3901782
P11678;0;0
P11712;0;0
P11717;1,06528;0.02096895
P11766;15,06344;0.902503
P11908;0,1917504;0.08929754
P11940;22,3325;3.392306
P12004;16,51486;0.7717282
P12035;0;0
P12074;0;0
P12081;5,460692;0.05725306
P12109;0;0
P12110;0;0
P12111;0;0
P12235;3,3972;0.2338626
P12236;5,19188;0.5061522
P12259;0,02396892;0.009270925
P12268;7,397418;0.4203013
P12270;4,231191;0.1712792
P12273;0;0
P12277;4,303645;0.2307731
P12314;0;0
P12318;0;0
P12429;0;0
P12694;0,7548685;0.09420152
P12724;0;0
P12755;0,04937999;0.005935015
P12757;0,015492144;0.014019668
P12814;5,198371;0.3283852
P12830;0,01214233;0.01071968
P12931;2,481582;0.08481304
P12955;8,657865;0.8924853
P12956;24,83233;1.252784
P13010;20,12577;0.2730817
P13051;3,871902;0.8417626
P13056;0,04556496;0.07892082
P13073;33,31598;4.38543
P13164;0,6415742;0.1101533
P13196;0,1426336;0.0198643
P13284;0,2148824;0.04593715
P13473;6,893724;0.5814666
P13489;1,850636;0.1222599
P13498;1,509572;0.4309142
P13533;0;0
P13535;0;0
P13598;0;0
P13631;0;0
P13637;0;0
P13639;25,69941;0.9646795
P13640;0;0
P13645;3,24517;0.2740359
P13646;0,7264263;0.3653496
P13647;11,10556;1.231339
P13667;87,19294;4.054734
P13671;0;0
P13674;11,4380766;1.07132261
P13686;0;0
P13688;1,6239388;0.9433886
P13693;2,528868;0.4145053
P13716;0,8367264;0.10720514
P13727;0;0
P13746;0;0
P13747;0;0
P13760;0;0
P13761;0;0
P13796;0;0
P13797;2,724762;0.2025645
P13798;1,999625;0.1607777
P13804;97,15464;2.826986
P13807;0,05457346;0.009242426
P13861;3,399838;0.2415051
P13866;0,00349487;0.006053292
P13928;0;0
P13929;2,1104859;0.3938247
P13984;0,8928297;0.2420455
P13987;6,950475;0.5120885
P13994;0;0
P13995;5,447967;0.2024918
P14174;4,023228;0.1931667
P14207;0;0
P14209;9,644082;1.2319692
P14222;0;0
P14314;39,20192;0.8069984
P14317;0;0
P14324;10,42073;0.317199
P14373;0,6544498;0.13925238
P14384;0;0
P14406;17,94505;0.6702522
P14543;2,220914;0.3112782
P14550;9,707567;0.3212759
P14555;0;0
P14598;0;0
P14618;67,42242;6.046882
P14621;0,4146586;0.1413089
P14625;77,57618;2.607623
P14635;0,04037488;0.02160719
P14649;0,1152795;0.05405619
P14672;0,05885418;0.009088169
P14678;6,310761;0.5416731
P14735;3,250652;0.2439614
P14778;0,003463116;0.005998292
P14780;0;0
P14854;6,061778;0.4640856
P14859;0,832591;0.0693536
P14866;32,05356;1.997842
P14868;13,87431;1.137926
P14920;0;0
P14923;1,484911;0.09198496
P14927;29,552;0.644419
P15056;0,008556504;0.003503509
P15088;0;0
P15090;0;0
P15104;1,179615;0.1192905
P15121;8,082605;0.4158464
P15144;5,433626;0.02722382
P15151;1,0019264;0.320927
P15153;0;0
P15169;0;0
P15170;9,904092;0.4914142
P15259;0;0
P15260;0,03582586;0.00284617
P15289;0,8533916;0.03972294
P15291;0,7276802;0.14473974
P15311;5,28214;0.368852
P15313;4,226087;0.1209143
P15336;0,3619274;0.04259708
P15374;2,721595;0.131719
P15408;0;0
P15428;0;0
P15498;0,008541701;0.01479466
P15529;4,1520507;2.17180814
P15531;29,95772;9.373188
P15559;102,38688;12.539253
P15586;1,743901;0.0187168
P15692;0;0
P15735;0,05197848;0.09002938
P15848;2,923452;0.2560416
P15880;34,3288;1.241159
P15907;0,2272361;0.01112945
P15924;5,655234;0.15717732
P15927;1,9979748;0.16110717
P15954;10,37618;0.7447196
P16035;0;0
P16050;0;0
P16070;0;0
P16083;1,253899;0.1627173
P16104;3,314507;0.2052826
P16118;0,07350611;0.024733
P16152;4,420086;0.4128143
P16157;1,04219979;0.43830216
P16219;5,294028;0.1790327
P16220;2,8813428;0.15686064
P16234;1,446365;0.238383
P16260;0,05512469;0.02173819
P16278;4,964982;1.1952903
P16284;0,01292205;0.022381644
P16298;0,025009116;0.021748296
P16333;0,3063028;0.09483322
P16383;0,0737128;0.03594762
P16401;19,66748;0.4626824
P16402;0,1547749;0.1340483
P16403;31,1896;6.477822
P16422;1,615994;0.1267183
P16435;16,14667;0.07551017
P16444;0,8556445;0.04786379
P16452;0;0
P16455;0,4492471;0.08447406
P16591;0,3913629;0.05839167
P16615;59,6247;0.9428175
P16662;1,564521;0.1648199
P16671;0,003816938;0.00661113
P16870;0,5804498;0.18491846
P16885;0,4321032;0.4615763
P16930;3,056967;0.2052455
P16949;24,07696;3.347682
P16989;4,884855;0.4985883
P17026;0;0
P17028;0,0654018;0.010690416
P17029;0,05653627;0.0095214
P17035;2,954631;0.51292
P17036;0;0
P17039;8,863893;1.53876
P17050;0,352979;0.08952902
P17081;12,01032;0.05365104
P17096;87,10041;10.294128
P17152;0,4513789;0.01452551
P17174;27,15212;0.8367478
P17213;0;0
P17252;0,7799526;0.03435335
P17301;0,9420904;0.0658804
P17405;0;0
P17480;1,7527171;0.11654789
P17516;0;0
P17535;0,0746709;0.002876218
P17544;0,10223796;0.03234651
P17568;1,831536;0.4735902
P17612;3,605374;0.5120644
P17655;0,013256948;0.0229617
P17661;0,3726848;0.5718113
P17676;0,03931848;0.03634467
P17693;0;0
P17706;0,3156387;0.03636162
P17735;0,00330705;0.005727979
P17812;0,9859331;0.092129
P17813;0;0
P17844;9,02662;0.541874
P17858;3,593452;0.19299474
P17900;1,139099;0.1804158
P17931;2,636463;1.302735
P17948;5,78546;0.953532
P17980;8,124795;0.4006312
P17987;24,17439;0.831059
P18031;4,403677;0.09345849
P18065;0;0
P18074;0,4281718;0.06181076
P18077;33,25165;3.98011
P18084;0,1862327;0.003779881
P18085;9,948142;0.2194042
P18124;33,96188;0.9294546
P18146;0;0
P18206;7,339296;0.13816665
P18283;0,2538448;0.005342037
P18405;0;0
P18428;0;0
P18433;0,4123936;0.08984016
P18440;0;0
P18463;0,3077978;0.02624161
P18510;2,2512268;0.5620288
P18564;5,263571;0.2110406
P18577;0;0
P18583;8,945548736;0.186613528
P18615;0,5318525;0.02930979
