Gene stable ID,Gene name,HGNC ID,UniProtKB/Swiss-Prot ID
ENSG00000090273,NUDC,HGNC:8045,Q9Y266
ENSG00000111237,VPS29,HGNC:14340,Q9UBQ0
ENSG00000083799,CYLD,HGNC:2584,Q9NQC7
ENSG00000127993,RBM48,HGNC:21785,
ENSG00000163606,CD200R1,HGNC:24235,
ENSG00000111817,DSE,HGNC:21144,Q9UL01
ENSG00000178409,BEND3,HGNC:23040,Q5T5X7
ENSG00000198746,GPATCH3,HGNC:25720,
ENSG00000156735,BAG4,HGNC:940,O95429
ENSG00000178057,NDUFAF3,HGNC:29918,Q9BU61
ENSG00000176490,DIRAS1,HGNC:19127,O95057
ENSG00000111237,VPS29,HGNC:14340,
ENSG00000176490,DIRAS1,HGNC:19127,
ENSG00000189269,DRICH1,HGNC:28031,Q6PGQ1
ENSG00000278788,SBNO2,HGNC:29158,Q9Y2G9
ENSG00000267001,AC006538.2,,
ENSG00000198746,GPATCH3,HGNC:25720,Q96I76
ENSG00000156735,BAG4,HGNC:940,
ENSG00000155229,MMS19,HGNC:13824,
ENSG00000278788,SBNO2,HGNC:29158,
ENSG00000155026,RSPH10B,HGNC:27362,P0C881
ENSG00000141873,SLC39A3,HGNC:17128,
ENSG00000141873,SLC39A3,HGNC:17128,Q9BRY0
ENSG00000144867,SRPRB,HGNC:24085,Q9Y5M8
ENSG00000144867,SRPRB,HGNC:24085,
ENSG00000160190,SLC37A1,HGNC:11024,
ENSG00000013374,NUB1,HGNC:17623,
ENSG00000109501,WFS1,HGNC:12762,O76024
ENSG00000180488,MIGA1,HGNC:24741,Q8NAN2
ENSG00000180488,MIGA1,HGNC:24741,
ENSG00000100368,CSF2RB,HGNC:2436,P32927
ENSG00000147465,STAR,HGNC:11359,P49675
ENSG00000100368,CSF2RB,HGNC:2436,
ENSG00000116132,PRRX1,HGNC:9142,P54821
ENSG00000169989,TIGD4,HGNC:18335,Q8IY51
ENSG00000109501,WFS1,HGNC:12762,
ENSG00000147465,STAR,HGNC:11359,
ENSG00000016082,ISL1,HGNC:6132,P61371
ENSG00000204084,INPP5B,HGNC:6077,P32019
ENSG00000107551,RASSF4,HGNC:20793,Q9H2L5
ENSG00000016082,ISL1,HGNC:6132,
ENSG00000107551,RASSF4,HGNC:20793,
ENSG00000162763,LRRC52,HGNC:32156,Q8N7C0
ENSG00000277221,LRRC37A2,HGNC:32404,
ENSG00000116132,PRRX1,HGNC:9142,
ENSG00000189308,LIN54,HGNC:25397,Q6MZP7
ENSG00000155026,RSPH10B,HGNC:27362,
ENSG00000141506,PIK3R5,HGNC:30035,Q8WYR1
ENSG00000175324,LSM1,HGNC:20472,O15116
ENSG00000236949,ZNRD1,HGNC:13182,Q9P1U0
ENSG00000175324,LSM1,HGNC:20472,
ENSG00000189308,LIN54,HGNC:25397,
ENSG00000166405,RIC3,HGNC:30338,Q7Z5B4
ENSG00000120210,INSL6,HGNC:6089,Q9Y581
ENSG00000145022,TCTA,HGNC:11692,P57738
ENSG00000164120,HPGD,HGNC:5154,P15428
ENSG00000154917,RAB6B,HGNC:14902,Q9NRW1
ENSG00000164120,HPGD,HGNC:5154,
ENSG00000154917,RAB6B,HGNC:14902,
ENSG00000204084,INPP5B,HGNC:6077,
ENSG00000153132,CLGN,HGNC:2060,O14967
ENSG00000162374,ELAVL4,HGNC:3315,P26378
ENSG00000177479,ARIH2,HGNC:690,
ENSG00000156738,MS4A1,HGNC:7315,
ENSG00000162374,ELAVL4,HGNC:3315,
ENSG00000153132,CLGN,HGNC:2060,
ENSG00000122674,CCZ1,HGNC:21691,P86791
ENSG00000164494,PDSS2,HGNC:23041,Q86YH6
ENSG00000164494,PDSS2,HGNC:23041,
ENSG00000160190,SLC37A1,HGNC:11024,P57057
ENSG00000179859,AC104581.1,,
ENSG00000127564,PKMYT1,HGNC:29650,
ENSG00000179859,AC104581.1,,A6NIN4
ENSG00000143412,ANXA9,HGNC:547,O76027
ENSG00000160199,PKNOX1,HGNC:9022,P55347
ENSG00000156738,MS4A1,HGNC:7315,P11836
ENSG00000127564,PKMYT1,HGNC:29650,Q99640
ENSG00000187260,WDR86,HGNC:28020,Q86TI4
ENSG00000122674,CCZ1,HGNC:21691,
ENSG00000166405,RIC3,HGNC:30338,
ENSG00000067560,RHOA,HGNC:667,P61586
ENSG00000120211,INSL4,HGNC:6087,Q14641
ENSG00000283900,Z98749.3,,
ENSG00000067560,RHOA,HGNC:667,
ENSG00000187260,WDR86,HGNC:28020,
ENSG00000160199,PKNOX1,HGNC:9022,
ENSG00000124486,USP9X,HGNC:12632,Q93008
ENSG00000107014,RLN2,HGNC:10027,P04090
ENSG00000144034,TPRKB,HGNC:24259,Q9Y3C4
ENSG00000276276,ARL17B,HGNC:32387,Q8IVW1
ENSG00000273772,SMN2,HGNC:11118,Q16637
ENSG00000107014,RLN2,HGNC:10027,
ENSG00000276276,ARL17B,HGNC:32387,
ENSG00000129221,AIPL1,HGNC:359,
ENSG00000160188,RSPH1,HGNC:12371,Q8WYR4
ENSG00000273772,SMN2,HGNC:11118,
ENSG00000155744,FAM126B,HGNC:28593,Q8IXS8
ENSG00000262730,AC104581.3,,
ENSG00000165269,AQP7,HGNC:640,
ENSG00000156966,B3GNT7,HGNC:18811,Q8NFL0
ENSG00000277076,KIR2DL4,HGNC:6332,
ENSG00000170043,TRAPPC1,HGNC:19894,
ENSG00000155561,NUP205,HGNC:18658,Q92621
ENSG00000155744,FAM126B,HGNC:28593,
ENSG00000170043,TRAPPC1,HGNC:19894,Q9Y5R8
ENSG00000143457,GOLPH3L,HGNC:24882,Q9H4A5
ENSG00000143457,GOLPH3L,HGNC:24882,
ENSG00000115446,UNC50,HGNC:16046,Q53HI1
ENSG00000156650,KAT6B,HGNC:17582,Q8WYB5
ENSG00000155561,NUP205,HGNC:18658,
ENSG00000115446,UNC50,HGNC:16046,
ENSG00000235259,TRIM15,HGNC:16284,Q9C019
ENSG00000143409,MINDY1,HGNC:25648,Q8N5J2
ENSG00000235259,TRIM15,HGNC:16284,
ENSG00000119013,NDUFB3,HGNC:7698,
ENSG00000129691,ASH2L,HGNC:744,Q9UBL3
ENSG00000282019,GPI,HGNC:4458,
ENSG00000010379,SLC6A13,HGNC:11046,Q9NSD5
ENSG00000129691,ASH2L,HGNC:744,
ENSG00000143409,MINDY1,HGNC:25648,
ENSG00000276209,KIR2DS4,HGNC:6336,
ENSG00000125249,RAP2A,HGNC:9861,P10114
ENSG00000128313,APOL5,HGNC:14869,Q9BWW9
ENSG00000119013,NDUFB3,HGNC:7698,O43676
ENSG00000125249,RAP2A,HGNC:9861,
ENSG00000101638,ST8SIA5,HGNC:17827,O15466
ENSG00000010379,SLC6A13,HGNC:11046,
ENSG00000143198,MGST3,HGNC:7064,O14880
ENSG00000170049,KCNAB3,HGNC:6230,O43448
ENSG00000143198,MGST3,HGNC:7064,
ENSG00000180817,PPA1,HGNC:9226,Q15181
ENSG00000180817,PPA1,HGNC:9226,
ENSG00000101638,ST8SIA5,HGNC:17827,
ENSG00000163605,PPP4R2,HGNC:18296,Q9NY27
ENSG00000163605,PPP4R2,HGNC:18296,
ENSG00000170049,KCNAB3,HGNC:6230,
ENSG00000154997,SEPT14,HGNC:33280,Q6ZU15
ENSG00000166402,TUB,HGNC:12406,
ENSG00000179085,DPM3,HGNC:3007,Q9P2X0
ENSG00000255423,EBLN2,HGNC:25493,Q6P2I7
ENSG00000166402,TUB,HGNC:12406,P50607
ENSG00000088035,ALG6,HGNC:23157,Q9Y672
ENSG00000283297,AC005841.2,,A6NCN8
ENSG00000177706,FAM20C,HGNC:22140,Q8IXL6
ENSG00000088035,ALG6,HGNC:23157,
ENSG00000127054,INTS11,HGNC:26052,Q5TA45
ENSG00000172986,GXYLT2,HGNC:33383,A0PJZ3
ENSG00000172986,GXYLT2,HGNC:33383,
ENSG00000106591,MRPL32,HGNC:14035,Q9BYC8
ENSG00000165269,AQP7,HGNC:640,O14520
ENSG00000236315,NCR3,HGNC:19077,O14931
ENSG00000106591,MRPL32,HGNC:14035,
ENSG00000007168,PAFAH1B1,HGNC:8574,
ENSG00000256646,AC010132.3,,
ENSG00000071203,MS4A12,HGNC:13370,
ENSG00000112559,MDFI,HGNC:6967,
ENSG00000236315,NCR3,HGNC:19077,
ENSG00000071203,MS4A12,HGNC:13370,Q9NXJ0
ENSG00000275122,THEMIS,HGNC:21569,Q8N1K5
ENSG00000112559,MDFI,HGNC:6967,Q99750
ENSG00000213923,CSNK1E,HGNC:2453,P49674
ENSG00000142676,RPL11,HGNC:10301,P62913
ENSG00000275122,THEMIS,HGNC:21569,
ENSG00000213923,CSNK1E,HGNC:2453,
ENSG00000136197,C7orf25,HGNC:21703,Q9BPX7
ENSG00000142676,RPL11,HGNC:10301,
ENSG00000170037,CNTROB,HGNC:29616,
ENSG00000078246,TULP3,HGNC:12425,O75386
ENSG00000079150,FKBP7,HGNC:3723,Q9Y680
ENSG00000107018,RLN1,HGNC:10026,P04808
ENSG00000136197,C7orf25,HGNC:21703,
ENSG00000168502,MTCL1,HGNC:29121,Q9Y4B5
ENSG00000079150,FKBP7,HGNC:3723,
ENSG00000105989,WNT2,HGNC:12780,P09544
ENSG00000270467,IGHV3OR16-12,HGNC:5636,
ENSG00000105989,WNT2,HGNC:12780,
ENSG00000168502,MTCL1,HGNC:29121,
ENSG00000271178,IGHV3OR16-13,HGNC:5637,
ENSG00000078246,TULP3,HGNC:12425,
ENSG00000127472,PLA2G5,HGNC:9038,P39877
ENSG00000007168,PAFAH1B1,HGNC:8574,P43034
ENSG00000104687,GSR,HGNC:4623,P00390
ENSG00000177990,DPY19L2,HGNC:19414,Q6NUT2
ENSG00000111696,NT5DC3,HGNC:30826,
ENSG00000213339,QTRT1,HGNC:23797,Q9BXR0
ENSG00000115942,ORC2,HGNC:8488,Q13416
ENSG00000177990,DPY19L2,HGNC:19414,
ENSG00000213339,QTRT1,HGNC:23797,
ENSG00000115942,ORC2,HGNC:8488,
ENSG00000147364,FBXO25,HGNC:13596,
ENSG00000111696,NT5DC3,HGNC:30826,Q86UY8
ENSG00000090621,PABPC4,HGNC:8557,
ENSG00000148734,NPFFR1,HGNC:17425,Q9GZQ6
ENSG00000104687,GSR,HGNC:4623,
ENSG00000111701,APOBEC1,HGNC:604,P41238
ENSG00000183496,MEX3B,HGNC:25297,Q6ZN04
ENSG00000118600,TMEM5,HGNC:13530,Q9Y2B1
ENSG00000169550,MUC15,HGNC:14956,Q8N387
ENSG00000242361,HLA-DMA,HGNC:4934,
ENSG00000111701,APOBEC1,HGNC:604,
ENSG00000153214,TMEM87B,HGNC:25913,Q96K49
ENSG00000274146,KIR3DL1,HGNC:6338,
ENSG00000172936,MYD88,HGNC:7562,
ENSG00000144891,AGTR1,HGNC:336,P30556
ENSG00000135823,STX6,HGNC:11441,O43752
ENSG00000169550,MUC15,HGNC:14956,
ENSG00000054523,KIF1B,HGNC:16636,O60333
ENSG00000153214,TMEM87B,HGNC:25913,
ENSG00000106588,PSMA2,HGNC:9531,P25787
ENSG00000261210,CLEC19A,HGNC:34522,
ENSG00000261210,CLEC19A,HGNC:34522,Q6UXS0
ENSG00000155229,MMS19,HGNC:13824,Q96T76
ENSG00000106588,PSMA2,HGNC:9531,
ENSG00000170037,CNTROB,HGNC:29616,Q8N137
ENSG00000242361,HLA-DMA,HGNC:4934,P28067
ENSG00000118600,TMEM5,HGNC:13530,
ENSG00000135333,EPHA7,HGNC:3390,Q15375
ENSG00000135835,KIAA1614,HGNC:29327,Q5VZ46
ENSG00000144891,AGTR1,HGNC:336,
ENSG00000177479,ARIH2,HGNC:690,O95376
ENSG00000135835,KIAA1614,HGNC:29327,
ENSG00000186009,ATP4B,HGNC:820,P51164
ENSG00000184363,PKP3,HGNC:9025,
ENSG00000115216,NRBP1,HGNC:7993,Q9UHY1
ENSG00000233795,ZNRD1,HGNC:13182,Q9P1U0
ENSG00000172936,MYD88,HGNC:7562,Q99836
ENSG00000115216,NRBP1,HGNC:7993,
ENSG00000242092,HLA-DMB,HGNC:4935,
ENSG00000197121,PGAP1,HGNC:25712,Q75T13
ENSG00000184363,PKP3,HGNC:9025,Q9Y446
ENSG00000162601,MYSM1,HGNC:29401,Q5VVJ2
ENSG00000147364,FBXO25,HGNC:13596,Q8TCJ0
ENSG00000169800,RBMY1F,HGNC:23974,Q15415
ENSG00000242092,HLA-DMB,HGNC:4935,P28068
ENSG00000197121,PGAP1,HGNC:25712,
ENSG00000235915,LST1,HGNC:14189,O00453
ENSG00000175727,MLXIP,HGNC:17055,Q9HAP2
ENSG00000169800,RBMY1F,HGNC:23974,
ENSG00000040341,STAU2,HGNC:11371,
ENSG00000180233,ZNRF2,HGNC:22316,Q8NHG8
ENSG00000175727,MLXIP,HGNC:17055,
ENSG00000259680,AC136428.1,,
ENSG00000214050,FBXO16,HGNC:13618,
ENSG00000281593,AC006978.2,,
ENSG00000159788,RGS12,HGNC:9994,O14924
ENSG00000134343,ANO3,HGNC:14004,
ENSG00000151067,CACNA1C,HGNC:1390,
ENSG00000159788,RGS12,HGNC:9994,
ENSG00000188266,HYKK,HGNC:34403,A2RU49
ENSG00000099260,PALMD,HGNC:15846,Q9NP74
ENSG00000134343,ANO3,HGNC:14004,Q9BYT9
ENSG00000188266,HYKK,HGNC:34403,
ENSG00000062038,CDH3,HGNC:1762,P22223
ENSG00000099260,PALMD,HGNC:15846,
ENSG00000062038,CDH3,HGNC:1762,
ENSG00000214050,FBXO16,HGNC:13618,Q8IX29
ENSG00000275581,SERF1A,HGNC:10755,O75920
ENSG00000127054,INTS11,HGNC:26052,
ENSG00000115750,TAF1B,HGNC:11533,Q53T94
ENSG00000106628,POLD2,HGNC:9176,P49005
ENSG00000138674,SEC31A,HGNC:17052,
ENSG00000275581,SERF1A,HGNC:10755,
ENSG00000138468,SENP7,HGNC:30402,Q9BQF6
ENSG00000085982,USP40,HGNC:20069,Q9NVE5
ENSG00000106628,POLD2,HGNC:9176,
ENSG00000185974,GRK1,HGNC:10013,Q15835
ENSG00000085982,USP40,HGNC:20069,
ENSG00000235915,LST1,HGNC:14189,
ENSG00000174776,WDR49,HGNC:26587,Q8IV35
ENSG00000276139,KIR2DS2,HGNC:6334,
ENSG00000162614,NEXN,HGNC:29557,
ENSG00000235657,HLA-A,HGNC:4931,P01892
ENSG00000235657,HLA-A,HGNC:4931,P01891
ENSG00000235657,HLA-A,HGNC:4931,P10316
ENSG00000276139,KIR2DS2,HGNC:6334,P43631
ENSG00000248767,AC187653.1,,
ENSG00000235657,HLA-A,HGNC:4931,
ENSG00000165678,GHITM,HGNC:17281,Q9H3K2
ENSG00000115750,TAF1B,HGNC:11533,
ENSG00000178467,P4HTM,HGNC:28858,Q9NXG6
ENSG00000174776,WDR49,HGNC:26587,
ENSG00000106635,BCL7B,HGNC:1005,Q9BQE9
ENSG00000138468,SENP7,HGNC:30402,
ENSG00000172731,LRRC20,HGNC:23421,Q8TCA0
ENSG00000162614,NEXN,HGNC:29557,Q0ZGT2
ENSG00000117501,MROH9,HGNC:26287,Q5TGP6
ENSG00000188820,FAM26F,HGNC:33391,Q5R3K3
ENSG00000117501,MROH9,HGNC:26287,
ENSG00000178467,P4HTM,HGNC:28858,
ENSG00000172731,LRRC20,HGNC:23421,
ENSG00000188820,FAM26F,HGNC:33391,
ENSG00000138363,ATIC,HGNC:794,P31939
ENSG00000186918,ZNF395,HGNC:18737,Q9H8N7
ENSG00000106635,BCL7B,HGNC:1005,
ENSG00000186918,ZNF395,HGNC:18737,
ENSG00000138363,ATIC,HGNC:794,
ENSG00000275546,KIR2DL2,HGNC:6330,P43627
ENSG00000139269,INHBE,HGNC:24029,
ENSG00000112320,SOBP,HGNC:29256,A7XYQ1
ENSG00000139269,INHBE,HGNC:24029,P58166
ENSG00000100320,RBFOX2,HGNC:9906,O43251
ENSG00000112320,SOBP,HGNC:29256,
ENSG00000275349,SMN1,HGNC:11117,
ENSG00000275349,SMN1,HGNC:11117,Q16637
ENSG00000235452,LY6G6C,HGNC:13936,
ENSG00000223618,VPS52,HGNC:10518,
ENSG00000177938,CAPZA3,HGNC:24205,Q96KX2
ENSG00000138101,DTNB,HGNC:3058,
ENSG00000142619,PADI3,HGNC:18337,Q9ULW8
ENSG00000106344,RBM28,HGNC:21863,Q9NW13
ENSG00000228867,NRM,HGNC:8003,
ENSG00000235452,LY6G6C,HGNC:13936,O95867
ENSG00000143365,RORC,HGNC:10260,P51449
ENSG00000143365,RORC,HGNC:10260,
ENSG00000136758,YME1L1,HGNC:12843,Q96TA2
ENSG00000166848,TERF2IP,HGNC:19246,Q9NYB0
ENSG00000175707,KDF1,HGNC:26624,Q8NAX2
ENSG00000166848,TERF2IP,HGNC:19246,
ENSG00000228867,NRM,HGNC:8003,Q8IXM6
ENSG00000175707,KDF1,HGNC:26624,
ENSG00000283755,AC009122.1,,
ENSG00000284484,AC025287.4,,
ENSG00000147050,KDM6A,HGNC:12637,O15550
ENSG00000282757,DUXB,HGNC:33345,
ENSG00000204979,MS4A13,HGNC:16674,Q5J8X5
ENSG00000007933,FMO3,HGNC:3771,P31513
ENSG00000147050,KDM6A,HGNC:12637,
ENSG00000204979,MS4A13,HGNC:16674,
ENSG00000136758,YME1L1,HGNC:12843,
ENSG00000007933,FMO3,HGNC:3771,
ENSG00000106344,RBM28,HGNC:21863,
ENSG00000253368,TRNP1,HGNC:34348,Q6NT89
ENSG00000213171,LINGO4,HGNC:31814,Q6UY18
ENSG00000253368,TRNP1,HGNC:34348,
ENSG00000163512,AZI2,HGNC:24002,
ENSG00000114204,SERPINI2,HGNC:8945,O75830
ENSG00000100320,RBFOX2,HGNC:9906,
ENSG00000114204,SERPINI2,HGNC:8945,
ENSG00000197461,PDGFA,HGNC:8799,P04085
ENSG00000237441,RGL2,HGNC:9769,O15211
ENSG00000197461,PDGFA,HGNC:8799,
ENSG00000185880,TRIM69,HGNC:17857,Q86WT6
ENSG00000107020,PLGRKT,HGNC:23633,Q9HBL7
ENSG00000133739,LRRCC1,HGNC:29373,Q9C099
ENSG00000237441,RGL2,HGNC:9769,
ENSG00000178252,WDR6,HGNC:12758,
ENSG00000165349,SLC7A3,HGNC:11061,Q8WY07
ENSG00000198793,MTOR,HGNC:3942,
ENSG00000228090,MPIG6B,HGNC:13937,
ENSG00000185880,TRIM69,HGNC:17857,
ENSG00000146670,CDCA5,HGNC:14626,
ENSG00000158246,FAM46B,HGNC:28273,Q96A09
ENSG00000133739,LRRCC1,HGNC:29373,
ENSG00000178252,WDR6,HGNC:12758,Q9NNW5
ENSG00000054523,KIF1B,HGNC:16636,
ENSG00000144152,FBLN7,HGNC:26740,Q53RD9
ENSG00000228090,MPIG6B,HGNC:13937,O95866
ENSG00000239789,MRPS17,HGNC:14047,Q9Y2R5
ENSG00000135220,UGT2A3,HGNC:28528,Q6UWM9
ENSG00000144152,FBLN7,HGNC:26740,
ENSG00000229202,PRR3,HGNC:21149,P79522
ENSG00000239789,MRPS17,HGNC:14047,
ENSG00000129221,AIPL1,HGNC:359,Q9NZN9
ENSG00000188760,TMEM198,HGNC:33704,Q66K66
ENSG00000166747,AP1G1,HGNC:555,O43747
ENSG00000249773,AC092647.5,,
ENSG00000204220,PFDN6,HGNC:4926,O15212
ENSG00000146670,CDCA5,HGNC:14626,Q96FF9
ENSG00000188760,TMEM198,HGNC:33704,
ENSG00000163608,NEPRO,HGNC:24496,Q6NW34
ENSG00000166747,AP1G1,HGNC:555,
ENSG00000135220,UGT2A3,HGNC:28528,
ENSG00000136960,ENPP2,HGNC:3357,Q13822
ENSG00000040341,STAU2,HGNC:11371,Q9NUL3
ENSG00000204220,PFDN6,HGNC:4926,
ENSG00000136960,ENPP2,HGNC:3357,
ENSG00000278494,RRN3,HGNC:30346,Q9NYV6
ENSG00000278494,RRN3,HGNC:30346,
ENSG00000235863,B3GALT4,HGNC:919,O96024
ENSG00000120539,MASTL,HGNC:19042,Q96GX5
ENSG00000169427,KCNK9,HGNC:6283,Q9NPC2
ENSG00000275962,VSTM1,HGNC:29455,Q6UX27
ENSG00000123989,CHPF,HGNC:24291,Q8IZ52
ENSG00000123989,CHPF,HGNC:24291,
ENSG00000188827,SLX4,HGNC:23845,Q8IY92
ENSG00000090621,PABPC4,HGNC:8557,Q13310
ENSG00000146729,NIPSNAP2,HGNC:4179,
ENSG00000169972,PUSL1,HGNC:26914,Q8N0Z8
ENSG00000120539,MASTL,HGNC:19042,
ENSG00000170852,KBTBD2,HGNC:21751,Q8IY47
ENSG00000092009,CMA1,HGNC:2097,P23946
ENSG00000169972,PUSL1,HGNC:26914,
ENSG00000170852,KBTBD2,HGNC:21751,
ENSG00000080561,MID2,HGNC:7096,
ENSG00000119900,OGFRL1,HGNC:21378,Q5TC84
ENSG00000103051,COG4,HGNC:18620,
ENSG00000178021,TSPYL6,HGNC:14521,Q8N831
ENSG00000168566,SNRNP48,HGNC:21368,Q6IEG0
ENSG00000163463,KRTCAP2,HGNC:28942,Q8N6L1
ENSG00000170634,ACYP2,HGNC:180,
ENSG00000168566,SNRNP48,HGNC:21368,
ENSG00000065427,KARS,HGNC:6215,Q15046
ENSG00000164144,ARFIP1,HGNC:21496,P53367
ENSG00000172673,THEMIS,HGNC:21569,Q8N1K5
ENSG00000172673,THEMIS,HGNC:21569,
ENSG00000235346,HLA-G,HGNC:4964,
ENSG00000143889,HNRNPLL,HGNC:25127,Q8WVV9
ENSG00000273088,AL713999.1,,
ENSG00000235346,HLA-G,HGNC:4964,P17693
ENSG00000163512,AZI2,HGNC:24002,Q9H6S1
ENSG00000140990,NDUFB10,HGNC:7696,O96000
ENSG00000237051,GABBR1,HGNC:4070,
ENSG00000223980,HLA-A,HGNC:4931,P30447
ENSG00000223980,HLA-A,HGNC:4931,P10314
ENSG00000223980,HLA-A,HGNC:4931,P30459
ENSG00000146729,NIPSNAP2,HGNC:4179,O75323
ENSG00000140990,NDUFB10,HGNC:7696,
ENSG00000143889,HNRNPLL,HGNC:25127,
ENSG00000162739,SLAMF6,HGNC:21392,Q96DU3
ENSG00000227057,WDR46,HGNC:13923,O15213
ENSG00000253148,RGS21,HGNC:26839,Q2M5E4
ENSG00000065427,KARS,HGNC:6215,
ENSG00000227057,WDR46,HGNC:13923,
ENSG00000226882,GNL1,HGNC:4413,P36915
ENSG00000143149,ALDH9A1,HGNC:412,P49189
ENSG00000237051,GABBR1,HGNC:4070,Q9UBS5
ENSG00000170634,ACYP2,HGNC:180,P14621
ENSG00000226882,GNL1,HGNC:4413,
ENSG00000198793,MTOR,HGNC:3942,P42345
ENSG00000104343,UBE2W,HGNC:25616,
ENSG00000134762,DSC3,HGNC:3037,Q14574
ENSG00000080561,MID2,HGNC:7096,Q9UJV3
ENSG00000134762,DSC3,HGNC:3037,
ENSG00000135469,COQ10A,HGNC:26515,Q96MF6
ENSG00000163608,NEPRO,HGNC:24496,
ENSG00000100448,CTSG,HGNC:2532,P08311
ENSG00000223980,HLA-A,HGNC:4931,
ENSG00000101608,MYL12A,HGNC:16701,P19105
ENSG00000100314,CABP7,HGNC:20834,Q86V35
ENSG00000103051,COG4,HGNC:18620,Q9H9E3
ENSG00000113384,GOLPH3,HGNC:15452,Q9H4A6
ENSG00000181085,MAPK15,HGNC:24667,Q8TD08
ENSG00000226941,RBMY1J,HGNC:23917,Q15415
ENSG00000178665,ZNF713,HGNC:22043,
ENSG00000135469,COQ10A,HGNC:26515,
ENSG00000113384,GOLPH3,HGNC:15452,
ENSG00000275962,VSTM1,HGNC:29455,
ENSG00000178665,ZNF713,HGNC:22043,Q8N859
ENSG00000101608,MYL12A,HGNC:16701,
ENSG00000100319,ZMAT5,HGNC:28046,Q9UDW3
ENSG00000136527,TRA2B,HGNC:10781,P62995
ENSG00000178033,FAM26E,HGNC:21568,Q8N5C1
ENSG00000184731,FAM110C,HGNC:33340,Q1W6H9
ENSG00000158901,WFDC8,HGNC:16163,Q8IUA0
ENSG00000187118,CMC1,HGNC:28783,Q7Z7K0
ENSG00000173626,TRAPPC3L,HGNC:21090,Q5T215
ENSG00000187118,CMC1,HGNC:28783,
ENSG00000104427,ZC2HC1A,HGNC:24277,Q96GY0
ENSG00000173626,TRAPPC3L,HGNC:21090,
ENSG00000188373,C10orf99,HGNC:31428,Q6UWK7
ENSG00000104427,ZC2HC1A,HGNC:24277,
ENSG00000164451,FAM26D,HGNC:21094,Q5JW98
ENSG00000171819,ANGPTL7,HGNC:24078,O43827
ENSG00000100453,GZMB,HGNC:4709,
ENSG00000180190,TDRP,HGNC:26951,Q86YL5
ENSG00000104343,UBE2W,HGNC:25616,Q96B02
ENSG00000139410,SDSL,HGNC:30404,Q96GA7
ENSG00000139410,SDSL,HGNC:30404,
ENSG00000206398,LY6G6C,HGNC:13936,O95867
ENSG00000106049,HIBADH,HGNC:4907,P31937
ENSG00000164451,FAM26D,HGNC:21094,
ENSG00000106049,HIBADH,HGNC:4907,
ENSG00000186073,C15orf41,HGNC:26929,Q9Y2V0
ENSG00000175395,ZNF25,HGNC:13043,P17030
ENSG00000136527,TRA2B,HGNC:10781,
ENSG00000101940,WDR13,HGNC:14352,
ENSG00000100453,GZMB,HGNC:4709,P10144
ENSG00000276355,TARM1,HGNC:37250,B6A8C7
ENSG00000011007,ELOA,HGNC:11620,Q14241
ENSG00000163462,TRIM46,HGNC:19019,Q7Z4K8
ENSG00000101290,CDS2,HGNC:1801,O95674
ENSG00000163462,TRIM46,HGNC:19019,
ENSG00000011007,ELOA,HGNC:11620,
ENSG00000066294,CD84,HGNC:1704,Q9UIB8
ENSG00000088854,C20orf194,HGNC:17721,Q5TEA3
ENSG00000258677,AC022826.2,,
ENSG00000135094,SDS,HGNC:10691,P20132
ENSG00000147488,ST18,HGNC:18695,O60284
ENSG00000104432,IL7,HGNC:6023,P13232
ENSG00000167553,TUBA1C,HGNC:20768,
ENSG00000104432,IL7,HGNC:6023,
ENSG00000118680,MYL12B,HGNC:29827,O14950
ENSG00000171914,TLN2,HGNC:15447,Q9Y4G6
ENSG00000135094,SDS,HGNC:10691,
ENSG00000120217,CD274,HGNC:17635,Q9NZQ7
ENSG00000171914,TLN2,HGNC:15447,
ENSG00000131378,RFTN1,HGNC:30278,
ENSG00000186073,C15orf41,HGNC:26929,
ENSG00000205301,MGAT4D,HGNC:43619,
ENSG00000167553,TUBA1C,HGNC:20768,Q9BQE3
ENSG00000154438,ASZ1,HGNC:1350,Q8WWH4
ENSG00000146285,SCML4,HGNC:21397,Q8N228
ENSG00000089597,GANAB,HGNC:4138,Q14697
ENSG00000146285,SCML4,HGNC:21397,
ENSG00000282234,TRBV27,HGNC:12208,
ENSG00000137345,MOG,HGNC:7197,Q16653
ENSG00000100450,GZMH,HGNC:4710,P20718
ENSG00000205301,MGAT4D,HGNC:43619,A6NG13
ENSG00000100450,GZMH,HGNC:4710,
ENSG00000125967,NECAB3,HGNC:15851,Q96P71
ENSG00000147488,ST18,HGNC:18695,
ENSG00000111679,PTPN6,HGNC:9658,
ENSG00000156983,BRPF1,HGNC:14255,P55201
ENSG00000168468,ATF6B,HGNC:2349,Q99941
ENSG00000123933,MXD4,HGNC:13906,Q14582
ENSG00000101940,WDR13,HGNC:14352,Q9H1Z4
ENSG00000168468,ATF6B,HGNC:2349,
ENSG00000163607,GTPBP8,HGNC:25007,Q8N3Z3
ENSG00000154438,ASZ1,HGNC:1350,
ENSG00000123933,MXD4,HGNC:13906,
ENSG00000169992,NLGN2,HGNC:14290,Q8NFZ4
ENSG00000134574,DDB2,HGNC:2718,
ENSG00000189167,ZAR1L,HGNC:37116,A6NP61
ENSG00000167552,TUBA1A,HGNC:20766,Q71U36
ENSG00000204842,ATXN2,HGNC:10555,
ENSG00000169992,NLGN2,HGNC:14290,
