"TCGA-A6-3807-01A"	"TCGA-A6-3808-01A"	"TCGA-A6-3810-01A"	"TCGA-AA-3518-01A"	"TCGA-AA-3525-01A"	"TCGA-AA-3526-01A"	"TCGA-AA-3529-01A"	"TCGA-AA-3531-01A"	"TCGA-AA-3534-01A"	"TCGA-AA-3552-01A"	"TCGA-AA-3554-01A"	"TCGA-AA-3561-01A"	"TCGA-AA-3664-01A"	"TCGA-AA-3666-01A"	"TCGA-AA-3672-01A"	"TCGA-AA-3684-01A"	"TCGA-AA-3710-01A"	"TCGA-AA-3715-01A"	"TCGA-AA-3818-01A"	"TCGA-AA-3848-01A"	"TCGA-AA-3864-01A"	"TCGA-AA-3986-01A"	"TCGA-AA-3989-01A"	"TCGA-AA-A004-01A"	"TCGA-AA-A00A-01A"	"TCGA-AA-A00E-01A"	"TCGA-AA-A00F-01A"	"TCGA-AA-A00J-01A"	"TCGA-AA-A00K-01A"	"TCGA-AA-A00N-01A"	"TCGA-AA-A00O-01A"	"TCGA-AA-A00R-01A"	"TCGA-AA-A00U-01A"	"TCGA-AA-A010-01A"	"TCGA-AA-A017-01A"	"TCGA-AA-A01C-01A"	"TCGA-AA-A01D-01A"	"TCGA-AA-A01F-01A"	"TCGA-AA-A01I-01A"	"TCGA-AA-A01K-01A"	"TCGA-AA-A01P-01A"	"TCGA-AA-A01R-01A"	"TCGA-AA-A01S-01A"	"TCGA-AA-A01T-01A"	"TCGA-AA-A01V-01A"	"TCGA-AA-A01X-01A"	"TCGA-AA-A01Z-01A"	"TCGA-AA-A022-01A"	"TCGA-AA-A024-01A"	"TCGA-AA-A029-01A"	"TCGA-AA-A02E-01A"	"TCGA-AA-A02H-01A"	"TCGA-AA-A02J-01A"	"TCGA-AA-A02O-01A"	"TCGA-AA-A02R-01A"	"TCGA-AA-A02Y-01A"	"TCGA-AA-A03F-01A"	"TCGA-AA-A03J-01A"
"ENSG00000105793"	0.857543800144305	0	0	0.913233155905206	0	0	0.837772817017427	1.00497461487729	0	0	0	2.99847441804925	0	0.786081758278619	0	0	0.735328980843322	0	0	1.51010052052285	1.58462555348775	1.03582952596324	0.869380451634086	0	1.88620229721446	0.734240732348245	0.940848707299709	1.04497280513392	0	0	0.721446298907877	0	3.15881777872977	0	3.941582897821	0.73389587718459	0	3.71420254261512	0	2.01621251470826	0	0.781746487213696	0	4.06508173351122	0	5.71091956526675	1.25861714865265	0	0	1.4013891075082	0	3.20442029871509	0	2.64656122400107	0.955137653088623	3.7438775590271	2.41980807924704	7.04393104692559
"ENSG00000107937"	1.71508760028861	1.58494766278549	3.24516757618774	5.47939893543124	7.94968171521301	7.2340185378133	3.35109126806971	14.0696446082821	6.1839725112325	3.77475484580553	1.0421608900406	12.9933891448801	9.70114358961374	4.71649054967171	3.80657134122273	0	6.6179608275899	1.64150941425528	0.987812939614616	4.53030156156855	5.54618943720713	3.10748857788971	5.21628270980452	0	6.60170804025059	5.13968512643771	2.82254612189913	11.4947008564731	1.57685988632167	0	2.16433889672363	2.549617638489	7.10734000214198	0.951406034169184	7.22623531267183	0	0	14.8568101704605	6.47800510691539	3.02431877206238	2.25130259100696	10.9444508209917	5.58537799721811	5.08135216688902	1.94503959108948	8.56637934790013	2.51723429730531	9.45876894962127	4.47315061942707	7.00694553754101	6.5834869156382	3.20442029871509	7.6328271702966	8.82187074667024	4.77568826544311	6.73897960624877	4.83961615849407	12.3268793321198
"ENSG00000178605"	0	0	0	0	0	0	0	1.00497461487729	0	0	0	0	0	0	0	0	0	0	0	0.755050260261425	0	0	0	0	0	0	0	0	0	0	0.721446298907877	0	1.57940888936488	0	0.656930482970166	0	0	0	0	0	0	0	0	0	0	2.85545978263338	0	0	0	0	0	1.0681400995717	0	3.52874829866809	0	0.748775511805419	0	2.6414741425971
"ENSG00000163607"	0	0	0	0	0	1.03343121968761	0	1.00497461487729	0	0.943688711451382	0	0	0	0	0	0	0	0	0	0.755050260261425	0.792312776743876	1.03582952596324	0.869380451634086	0	0	0	0	0	0	0	0.721446298907877	0	0	0	0.656930482970166	0.73389587718459	0	0	0.925429300987912	0	2.25130259100696	0	0	0	0	0	0	0.859888086329206	0	0.700694553754101	0	0	0	0.882187074667024	0	0	0.806602693082345	0
"ENSG00000061918"	0	6.33979065114197	0	0	0	1.03343121968761	0	0	0	0	0	0	0	0	0	0	0	0	2.96343881884385	0.755050260261425	1.58462555348775	2.07165905192647	0	0	0.943101148607228	0	0	1.04497280513392	0	0	0	0	0	0	0.656930482970166	0	0	0	1.85085860197582	1.00810625735413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880491380865698
"ENSG00000070019"	0	0	0	0	0	0	0	0	0	0	0	0.999491472683083	0	0	0.951642835305683	0	0	0	0	0.755050260261425	0	0	0	0	0	0	0	1.04497280513392	3.15371977264334	0	0.721446298907877	0	0	0	0.656930482970166	0	0	0	0	0	0	0	0	0	0	0.951819927544459	0	0	0	0	0	0	0	0	0	0.748775511805419	0	0.880491380865698
"ENSG00000151806"	2.57263140043291	0	1.08172252539591	1.82646631181041	0	0	1.67554563403485	0	1.2367945022465	0	1.0421608900406	0.999491472683083	0	0.786081758278619	0.951642835305683	0	0.735328980843322	0	0	0.755050260261425	0.792312776743876	1.03582952596324	1.73876090326817	0	0	0	0.940848707299709	1.04497280513392	0	0	0.721446298907877	1.699745092326	0.789704444682442	0.951406034169184	0.656930482970166	0.73389587718459	0	1.23806751420504	0	0	0	0.781746487213696	1.86179266573937	0	0.972519795544738	1.90363985508892	0	0	0	1.4013891075082	0.940498130805457	1.0681400995717	0	0.882187074667024	1.91027530617725	0	0	2.6414741425971
"ENSG00000143774"	0	0	0	1.82646631181041	0	0	0	0	0	0	0	0	0.970114358961374	0	1.90328567061137	0	0	0	0	0	0	1.03582952596324	0	0	0.943101148607228	0	0.940848707299709	1.04497280513392	3.15371977264334	0	1.44289259781575	0.849872546163001	0	0.951406034169184	0	0	0	1.23806751420504	0	0	2.25130259100696	3.12698594885478	0	0	0	0.951819927544459	7.55170289191592	1.71977617265841	1.11828765485677	0	0.940498130805457	0	0	0	0	0	0.806602693082345	0
"ENSG00000169919"	4.28771900072152	0	6.49033515237548	2.73969946771562	0	2.06686243937523	4.18886408508714	0	7.420767013479	1.88737742290276	0	1.99898294536617	3.8804574358455	1.57216351655724	0	6.61327521141835	2.20598694252997	1.64150941425528	12.84156821499	3.77525130130712	0.792312776743876	5.17914762981619	2.60814135490226	10.0072215292801	5.65860689164337	2.20272219704473	9.40848707299709	4.17989122053568	0	5.13527259971844	5.05012409235514	2.549617638489	1.57940888936488	10.465466375861	3.28465241485083	5.87116701747672	0	3.71420254261512	1.85085860197582	1.00810625735413	2.25130259100696	10.1627043337781	0	4.06508173351122	4.86259897772369	3.80727971017784	0	12.8983212949381	5.59143827428384	5.60555643003281	2.82149439241637	6.40884059743019	0	13.2328061200054	6.68596357162036	8.98530614166503	1.61320538616469	3.52196552346279
"ENSG00000163754"	0.857543800144305	3.16989532557098	2.16344505079183	1.82646631181041	1.5899363430426	2.06686243937523	1.67554563403485	0	2.473589004493	2.83106613435415	2.0843217800812	0	0.970114358961374	0.786081758278619	0.951642835305683	0.944753601631193	2.20598694252997	0	3.95125175845846	0	0	2.07165905192647	0.869380451634086	0.833935127440008	0.943101148607228	0	0	0	3.15371977264334	5.13527259971844	2.16433889672363	1.699745092326	0.789704444682442	0.951406034169184	1.31386096594033	0.73389587718459	0	1.23806751420504	0	1.00810625735413	3.37695388651044	3.90873243606848	0.930896332869685	1.0162704333778	0.972519795544738	0	10.0689371892212	0.859888086329206	0	0.700694553754101	0.940498130805457	0	0	2.64656122400107	0.955137653088623	3.7438775590271	0	0
"ENSG00000104812"	0.857543800144305	0	1.08172252539591	1.82646631181041	0	3.10029365906284	2.51331845105228	5.02487307438645	0	0	3.12648267012179	2.99847441804925	0.970114358961374	0.786081758278619	3.80657134122273	0	2.20598694252997	0	0.987812939614616	1.51010052052285	3.1692511069755	0	1.73876090326817	0	1.88620229721446	2.93696292939298	0	6.26983683080352	1.57685988632167	0	4.32867779344726	0.849872546163001	0.789704444682442	0	2.62772193188067	0	0	4.95227005682016	0.925429300987912	0	2.25130259100696	7.03571838492327	2.79268899860906	2.03254086675561	0.972519795544738	3.80727971017784	0	0.859888086329206	0	2.1020836612623	0.940498130805457	2.1362801991434	0	4.41093537333512	0	5.24142858263794	1.61320538616469	2.6414741425971
"ENSG00000145649"	0	0	0	0	0	2.06686243937523	0	0	0	0	0	0	0	0	2.85492850591705	0	0	0	0	0	0	0	0	0	0.943101148607228	0.734240732348245	0	0	0	0	0	10.198470553956	0	0	0	0	0	0	0	0	0	0	0	1.0162704333778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000189060"	11.148069401876	6.33979065114197	18.3892829317305	7.30586524724165	15.899363430426	12.4011746362514	20.9443204254357	11.0547207636502	4.947178008986	11.3242645374166	11.4637697904466	10.9944061995139	2.91034307688412	11.7912263741793	7.61314268244546	37.7901440652477	10.2946057318065	29.5471694565951	8.89031645653154	18.1212062462742	7.13081499069488	8.2866362077059	6.95504361307269	33.3574050976003	9.43101148607228	27.1669070968851	11.2901844875965	16.7195648821427	12.6148790905734	5.13527259971844	39.6795464399332	3.399490184652	6.31763555745954	17.1253086150453	12.4816791764332	30.8236268417528	10.7094365054511	6.1903375710252	8.32886370889121	8.06485005883303	15.7591181370487	5.47222541049587	8.37806699582717	10.162704333778	12.6427573420816	11.4218391305335	20.1378743784425	12.0384332086089	8.94630123885414	11.2111128600656	10.34547943886	11.7495410952887	15.2656543405932	4.41093537333512	9.55137653088623	15.7242857479138	8.8726296239058	7.92442242779129
"ENSG00000184897"	3.43017520057722	4.75484298835648	4.32689010158365	10.0455647149573	7.94968171521301	9.30088097718853	4.18886408508714	7.03482230414103	4.947178008986	4.71844355725691	6.25296534024359	5.9969488360985	7.760914871691	6.28865406622895	8.56478551775114	4.72376800815596	6.6179608275899	4.92452824276584	4.93906469807308	5.28535182182997	4.75387666046325	4.14331810385295	6.0856631614386	8.33935127440008	4.71550574303614	6.6081665911342	7.52678965839767	10.4497280513392	3.15371977264334	6.84703013295791	5.77157039126302	7.64885291546701	3.15881777872977	7.61124827335347	3.28465241485083	5.13727114029213	1.78490608424184	3.71420254261512	5.55257580592747	5.04053128677064	7.87955906852436	7.81746487213696	7.44717066295748	9.14643390040024	6.80763856881316	5.71091956526675	1.25861714865265	8.59888086329206	5.59143827428384	4.20416732252461	6.5834869156382	8.54512079657358	5.0885514468644	4.41093537333512	6.68596357162036	7.48775511805419	8.06602693082345	7.92442242779129
"ENSG00000274183"	0	0	0	0.913233155905206	1.5899363430426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.943101148607228	0.734240732348245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700694553754101	0	0	0	0	0	0	0	0
"ENSG00000105968"	5.14526280086583	7.92473831392746	10.8172252539591	6.39263209133644	9.53961805825561	3.10029365906284	5.02663690210456	3.01492384463187	2.473589004493	3.77475484580553	6.25296534024359	7.99593178146467	5.82068615376825	8.64689934106481	6.66149984713978	5.66852160978716	3.67664490421661	6.56603765702113	8.89031645653154	6.0404020820914	4.75387666046325	5.17914762981619	6.95504361307269	5.00361076464005	2.82930344582168	4.40544439408947	5.64509224379825	9.40475524620527	4.73057965896502	5.13527259971844	3.60723149453939	8.49872546163001	5.5279311127771	7.61124827335347	3.941582897821	7.3389587718459	7.13962433696737	2.47613502841008	6.47800510691539	10.0810625735413	5.6282564775174	9.38095784656435	5.58537799721811	2.03254086675561	7.7801583643579	5.71091956526675	1.25861714865265	9.45876894962127	4.47315061942707	4.90486187627871	3.76199252322183	8.54512079657358	13.9935164788771	3.52874829866809	7.64110122470898	5.24142858263794	6.45282154465876	7.04393104692559
"ENSG00000188486"	11.148069401876	11.0946336394984	5.40861262697956	10.9587978708625	25.4389814886816	7.2340185378133	5.86440971912199	26.1293399868096	75.4444646370365	11.3242645374166	6.25296534024359	16.9913550356124	13.5816010254592	8.64689934106481	19.0328567061137	5.66852160978716	5.88263184674658	6.56603765702113	40.5003305241992	34.7323119720255	5.54618943720713	12.4299543115588	9.56318496797495	5.00361076464005	7.54480918885782	4.40544439408947	7.52678965839767	10.4497280513392	9.46115931793003	8.55878766619739	7.93590928798665	4.24936273081501	5.5279311127771	4.75703017084592	8.54009627861216	3.66947938592295	21.4188730109021	6.1903375710252	4.62714650493956	9.07295631618715	7.87955906852436	9.38095784656435	3.72358533147874	19.3091382341783	5.83511877326843	7.61455942035567	8.81032004056858	10.3186570359505	11.1828765485677	2.8027782150164	3.76199252322183	27.7716425888641	62.3347552240889	7.05749659733619	4.77568826544311	3.7438775590271	16.1320538616469	8.80491380865698
"ENSG00000113648"	31.7291206053393	31.6989532557098	38.9420109142529	32.8763936125874	30.2087905178094	27.9026429315656	34.3486854977145	52.2586799736191	23.4990955426835	33.9727936122498	35.4334702613803	39.9796589073233	36.8643456405322	57.3839683543392	33.3074992356989	39.6796512685101	27.2071722912029	16.4150941425528	27.6587623092092	33.2222114515027	26.9386344092918	20.7165905192647	33.0364571620953	30.8555997152803	30.1792367554313	26.4326663645368	38.5747969992881	39.7089665950889	23.6528982948251	22.2528479321132	35.350868646486	29.745539115705	22.9014288957908	29.4935870592447	32.8465241485083	30.8236268417528	30.3434034321113	33.4278228835361	28.6883083306253	40.3242502941651	27.0156310920835	29.7063665141205	26.9959936532209	28.4555721345785	36.9557522307	47.590996377223	41.5343659055376	36.1152996258267	29.075479026276	28.7284767039181	45.1439102786619	48.0663044807264	38.164135851483	28.2299863893448	25.7887166333928	29.2022449604114	33.0707104163762	29.9367069494337
"ENSG00000099284"	2.57263140043291	3.16989532557098	6.49033515237548	2.73969946771562	1.5899363430426	4.13372487875046	3.35109126806971	10.0497461487729	0	1.88737742290276	2.0843217800812	3.99796589073233	1.94022871792275	4.71649054967171	1.90328567061137	4.72376800815596	0	1.64150941425528	1.97562587922923	3.0202010410457	3.1692511069755	4.14331810385295	6.0856631614386	6.67148101952006	0.943101148607228	1.46848146469649	0	4.17989122053568	0	0	4.32867779344726	0.849872546163001	2.36911333404733	2.85421810250755	2.62772193188067	8.07285464903049	0	0	4.62714650493956	8.06485005883303	0	3.12698594885478	3.72358533147874	3.04881130013341	4.86259897772369	6.66273949281121	0	4.29944043164603	7.82801358399737	0	10.34547943886	10.681400995717	3.8164135851483	0	0.955137653088623	3.7438775590271	1.61320538616469	1.7609827617314
"ENSG00000049239"	5.14526280086583	4.75484298835648	14.0623928301469	9.13233155905206	1.5899363430426	5.16715609843807	4.18886408508714	4.01989845950916	2.473589004493	9.43688711451382	3.12648267012179	7.99593178146467	4.85057179480687	9.43298109934343	1.90328567061137	5.66852160978716	2.20598694252997	1.64150941425528	4.93906469807308	6.0404020820914	0.792312776743876	9.32246573366914	5.21628270980452	7.50541614696007	3.77240459442891	2.20272219704473	0.940848707299709	8.35978244107135	7.88429943160836	10.2705451994369	3.60723149453939	5.09923527697801	3.15881777872977	10.465466375861	5.25544386376133	3.66947938592295	5.35471825272553	4.95227005682016	4.62714650493956	7.0567438014789	16.8847694325522	5.47222541049587	0.930896332869685	5.08135216688902	3.89007918217895	5.71091956526675	3.77585144595796	3.43955234531682	14.537739513138	1.4013891075082	9.40498130805457	3.20442029871509	2.5442757234322	6.17530952266917	5.73082591853174	9.73408165347045	1.61320538616469	1.7609827617314
"ENSG00000162882"	0	0	0	0	0	0	1.67554563403485	1.00497461487729	0	0	0	0	0.970114358961374	0.786081758278619	0	0	0	0	0	1.51010052052285	0	0	0.869380451634086	0.833935127440008	0.943101148607228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00810625735413	0	2.34523946164109	0.930896332869685	1.0162704333778	3.89007918217895	0	0	0	0	2.1020836612623	0	1.0681400995717	0	0.882187074667024	1.91027530617725	3.7438775590271	2.41980807924704	0
"ENSG00000148702"	0	0	0	0	0	0	0	0	0	0.943688711451382	0	0.999491472683083	0	0	0	0	0	3.28301882851056	0	0	0	0	0	0	0	0	0	1.04497280513392	0	1.71175753323948	0.721446298907877	0	0.789704444682442	0	0	0	0	1.23806751420504	0	0	0	0	0	0	0	0	3.77585144595796	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000131373"	0	0	0	0	0	2.06686243937523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46848146469649	0	1.04497280513392	0	0	0	0	0	0	1.31386096594033	1.46779175436918	0	0	0	0	0	0	0.930896332869685	2.03254086675561	0	0	0	0	0	1.4013891075082	1.88099626161091	0	0	0	0	0.748775511805419	0	0.880491380865698
"ENSG00000138796"	18.8659636031747	12.6795813022839	10.8172252539591	14.6117304944833	6.35974537217041	5.16715609843807	12.5665922552614	7.03482230414103	19.788712035944	12.267953248868	11.4637697904466	7.99593178146467	23.282744615073	18.0798804404082	12.3713568589739	16.0608112277303	9.55927675096319	4.92452824276584	18.7684458526777	12.8358544244442	11.8846916511581	20.7165905192647	11.3019458712431	20.0144430585602	16.0327195263229	1.46848146469649	18.8169741459942	15.6745920770088	14.191738976895	5.13527259971844	12.9860333803418	12.748088192445	13.4249755596015	19.9795267175529	9.85395724455249	11.7423340349534	8.92453042120922	8.66647259943528	8.32886370889121	9.07295631618715	7.87955906852436	11.7261973082054	8.37806699582717	9.14643390040024	23.3404750930737	9.51819927544459	18.8792572297898	30.0960830215222	31.3120543359895	9.10902919880331	6.5834869156382	23.4990821905774	20.3542057874576	16.7615544186734	15.282202449418	14.9755102361084	15.3254511685646	10.5658965703884
"ENSG00000084754"	91.7571866154406	72.9075924881326	77.8840218285057	66.66602038108	31.798726860852	56.8387170828188	50.2663690210456	69.3432484265331	75.4444646370365	74.5514082046592	60.4453316223547	43.9776247980557	58.2068615376825	82.538584619255	46.6304989299785	99.1991281712752	53.6790156015625	52.528301256169	51.36627285996	55.118668999084	44.369515497657	73.5438963433898	66.0729143241905	98.4043450379209	72.6187884427565	52.8653327290736	69.6228043401784	48.0687490361603	58.3438157939019	53.0644835304238	107.495498537274	55.2417155005951	62.386651129913	88.4807611777341	59.7806739502851	77.0590671043819	73.1811494539156	60.665308196047	73.1089147780451	66.5350129853724	49.5286570021531	35.1785919246163	81.9188772925323	61.9924964360461	66.1313460970422	86.6156134065458	110.758309081434	88.5684728919082	82.7532864594008	67.2666771603937	89.3473224265184	86.5193480653075	48.3412387452118	57.3421598533565	65.904498063115	65.1434695270715	56.4621885157642	44.0245690432849
"ENSG00000138029"	42.0196462070709	39.6236915696373	34.6151208126692	42.9219583275447	19.0792361165112	35.1366614693789	36.8620039487668	37.1840607504598	50.7085745921065	42.4659920153122	37.5177920414615	33.9827100712248	27.1632020509185	37.7319243973737	21.8877852120307	44.4034192766661	38.9724359846961	29.5471694565951	39.5125175845846	34.7323119720255	22.1847577488285	38.3256924606398	37.3833594202657	53.3718481561605	44.3257539845397	25.6984256321886	38.5747969992881	39.7089665950889	26.8066180674684	32.5233931315501	61.3229354071695	25.49617638489	35.5367000107099	51.375925845136	38.1019680122697	43.2998567538908	41.0528399375624	35.9039579119462	34.2408841365528	38.3080377794569	22.5130259100696	28.9246200269068	42.8212313120055	33.5369243014676	41.8183512084237	54.2537358700342	47.8274516488009	48.1537328344355	42.4949308845572	35.0347276877051	47.0249065402728	36.3167633854377	29.2591708194703	30.8765476133458	33.4298178581018	35.1924490548547	37.1037238817879	39.6221121389564
"ENSG00000063854"	0.857543800144305	1.58494766278549	1.08172252539591	0.913233155905206	1.5899363430426	1.03343121968761	0	1.00497461487729	2.473589004493	1.88737742290276	0	0.999491472683083	0	0.786081758278619	0	1.88950720326239	1.47065796168664	0	1.97562587922923	0.755050260261425	0.792312776743876	2.07165905192647	0.869380451634086	2.50180538232002	0.943101148607228	1.46848146469649	1.88169741459942	2.08994561026784	0	0	6.49301669017089	0.849872546163001	0.789704444682442	0.951406034169184	1.31386096594033	2.20168763155377	0	1.23806751420504	0.925429300987912	2.01621251470826	0	1.56349297442739	0.930896332869685	2.03254086675561	1.94503959108948	1.90363985508892	1.25861714865265	3.43955234531682	4.47315061942707	0.700694553754101	1.88099626161091	1.0681400995717	0	1.76437414933405	1.91027530617725	0.748775511805419	1.61320538616469	2.6414741425971
"ENSG00000145681"	0	0	0	0	0	0	0	0	0	0	0	0	0.970114358961374	0	0	0	0.735328980843322	0	0	0	0	0	0.869380451634086	2.50180538232002	0	0	0	0	0	0	0.721446298907877	0	0	3.80562413667674	0	0	0	0	0	0	0	0.781746487213696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000170445"	6.86035040115444	4.75484298835648	3.24516757618774	8.21909840314685	7.94968171521301	9.30088097718853	9.2155009871917	5.02487307438645	6.1839725112325	4.71844355725691	4.16864356016239	10.9944061995139	2.91034307688412	3.93040879139309	4.75821417652841	7.55802881304954	6.6179608275899	6.56603765702113	5.92687763768769	8.30555286287567	3.1692511069755	10.3582952596324	4.34690225817043	5.00361076464005	4.71550574303614	5.87392585878596	2.82254612189913	7.31480963593744	4.73057965896502	6.84703013295791	2.16433889672363	5.09923527697801	5.5279311127771	6.65984223918429	10.5108877275227	5.13727114029213	1.78490608424184	12.3806751420504	7.4034344079033	5.04053128677064	4.50260518201392	9.38095784656435	5.58537799721811	6.09762260026683	5.83511877326843	13.3254789856224	13.8447886351792	5.15932851797524	5.59143827428384	3.50347276877051	3.76199252322183	1.0681400995717	1.2721378617161	8.82187074667024	2.86541295926587	7.48775511805419	4.03301346541173	14.0878620938512
"ENSG00000112855"	3.43017520057722	0	3.24516757618774	0.913233155905206	0	1.03343121968761	3.35109126806971	3.01492384463187	0	1.88737742290276	0	1.99898294536617	3.8804574358455	3.14432703311448	0.951642835305683	0.944753601631193	0.735328980843322	4.92452824276584	0	2.26515078078427	0	1.03582952596324	1.73876090326817	2.50180538232002	1.88620229721446	0	0.940848707299709	2.08994561026784	1.57685988632167	0	1.44289259781575	0	1.57940888936488	1.90281206833837	1.31386096594033	3.66947938592295	0	3.71420254261512	2.77628790296374	2.01621251470826	1.12565129550348	0.781746487213696	1.86179266573937	3.04881130013341	0.972519795544738	3.80727971017784	3.77585144595796	0	1.11828765485677	1.4013891075082	0.940498130805457	0	0	2.64656122400107	0	3.7438775590271	1.61320538616469	2.6414741425971
"ENSG00000128708"	0.857543800144305	3.16989532557098	2.16344505079183	2.73969946771562	3.1798726860852	3.10029365906284	2.51331845105228	5.02487307438645	2.473589004493	0.943688711451382	4.16864356016239	2.99847441804925	6.79080051272962	0.786081758278619	5.7098570118341	1.88950720326239	7.35328980843322	0	0	2.26515078078427	4.75387666046325	3.10748857788971	0	0.833935127440008	2.82930344582168	3.67120366174122	0.940848707299709	1.04497280513392	4.73057965896502	0	0.721446298907877	3.399490184652	5.5279311127771	0	2.62772193188067	2.20168763155377	0	1.23806751420504	2.77628790296374	4.03242502941651	4.50260518201392	3.90873243606848	3.72358533147874	2.03254086675561	1.94503959108948	0.951819927544459	0	0	0	2.1020836612623	0.940498130805457	1.0681400995717	2.5442757234322	4.41093537333512	1.91027530617725	1.49755102361084	3.22641077232938	3.52196552346279
"ENSG00000249115"	0	0	0	0	0	0	0	0	0	0	0	1.99898294536617	0.970114358961374	0	0	0	0	1.64150941425528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930896332869685	0	0	0	1.25861714865265	0	0	0	0	1.0681400995717	0	0.882187074667024	0	0	0	0
"ENSG00000143575"	0.857543800144305	0	0	0	0	0	0	2.00994922975458	0	0.943688711451382	0	1.99898294536617	0.970114358961374	3.14432703311448	0	0	0.735328980843322	0	0	0.755050260261425	0	0	0.869380451634086	0	0	0.734240732348245	0	1.04497280513392	0	0	1.44289259781575	0	0.789704444682442	0	0.656930482970166	0.73389587718459	0	1.23806751420504	1.85085860197582	0	0	0	0	0	0	6.66273949281121	0	1.71977617265841	1.11828765485677	0	0.940498130805457	0	1.2721378617161	0.882187074667024	0.955137653088623	1.49755102361084	0	0.880491380865698
"ENSG00000206172"	239.254720240261	622.884431474698	81.1291894046935	176.253999089705	793.378235178259	292.461035171595	322.54253455171	474.348018222081	260.963639974012	261.401773072033	195.926247327632	331.831168930784	162.979212305511	421.33982243734	424.432704546334	125.652229016949	157.360401900471	681.226406915942	273.624184273249	339.01756685738	409.625705576584	207.165905192647	268.638559554933	145.938647302001	282.930344582168	419.985698903196	547.57394764843	210.039533831918	275.950480106293	679.567740696073	170.982772841167	110.48343100119	269.289215636713	256.87962922568	126.787583213242	104.213214560212	995.977595006949	193.138532215986	162.875556973873	252.026564338532	128.324247687397	166.512001776517	71.6790176309657	404.475632484366	301.481136618869	133.254789856224	174.947783662719	175.417169611158	767.145331231742	337.034080355723	31.9769364473855	504.162126997841	418.533356504597	142.032119021391	463.241761747982	187.193877951355	317.801461074444	132.073707129855
"ENSG00000244734"	295.852611049785	616.544640823556	124.39809042053	146.117304944833	880.824734045602	598.356676199129	433.966319215027	623.08426122392	390.827062709894	392.574503963775	194.884086437592	291.85151002346	249.319390253073	411.906841337996	404.448205004915	240.912168415954	147.801125149508	605.716973860199	318.075766555906	417.542793924568	370.802379516134	272.423165328331	219.08387381179	247.678732849682	324.426795120886	582.987141484506	617.196751988609	212.129479442186	283.834779537901	813.084828288752	240.963063835231	101.134832993397	390.113995673127	306.352743002477	178.028160884915	170.997739384009	876.388887362745	263.708380525674	232.282754547966	309.488621007717	176.727253394046	136.805635262397	125.671004937407	724.600818998375	329.684210689666	139.917529349036	280.671624149542	180.576498129133	767.145331231742	498.89452227292	36.6794271014128	588.545194864006	625.891827964321	195.845530576079	465.152037054159	226.130204565237	379.909868441785	139.11763817678
"ENSG00000223609"	23.1536826038962	47.5484298835648	8.6537802031673	18.2646631181041	30.2087905178094	27.9026429315656	27.6465029615751	23.1144161421777	18.5519175336975	24.5359064977359	19.8010569107714	28.9852527078094	16.4919441023434	33.8015156059806	19.9844995414193	12.2817968212055	7.35328980843322	88.6415083697852	17.7806329130631	20.3863570270585	22.1847577488285	14.5016133634853	17.3876090326817	18.3465728036802	16.0327195263229	33.7750736880193	36.6930995846886	14.6296192718749	15.7685988632167	58.1997561301423	17.314711173789	6.79898036930401	15.0043844489664	16.1739025808761	14.4524706253437	13.2101257893226	55.3320886114971	21.0471477414857	18.5085860197582	14.1134876029578	10.1308616595313	14.0714367698465	11.1707559944362	30.4881130013341	16.5328365242605	9.51819927544459	23.9137258244004	10.3186570359505	62.624108671979	32.9326440264428	2.82149439241637	35.248623285866	44.5248251600635	9.70405782133726	26.7438542864814	20.9657143305517	25.8112861786351	11.4463879512541
"ENSG00000213934"	6.86035040115444	3.16989532557098	1.08172252539591	3.65293262362082	7.94968171521301	5.16715609843807	2.51331845105228	6.02984768926374	1.2367945022465	3.77475484580553	7.29512623028419	7.99593178146467	3.8804574358455	7.86081758278619	2.85492850591705	1.88950720326239	1.47065796168664	29.5471694565951	2.96343881884385	4.53030156156855	2.37693833023163	2.07165905192647	3.47752180653634	0.833935127440008	2.82930344582168	12.4820924499202	2.82254612189913	5.2248640256696	3.15371977264334	11.9823027326763	2.16433889672363	2.549617638489	3.15881777872977	3.80562413667674	1.31386096594033	3.66947938592295	35.6981216848369	2.47613502841008	2.77628790296374	4.03242502941651	1.12565129550348	1.56349297442739	4.65448166434842	6.09762260026683	6.80763856881316	15.2291188407113	0	4.29944043164603	17.8926024777083	9.80972375255742	0.940498130805457	8.54512079657358	7.6328271702966	1.76437414933405	8.5962388777976	3.7438775590271	7.25942423774111	4.40245690432849
